,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
UAL864,UAL864,B752,07:00:00,1537921843,1537911900,477,,330,PUT254050 TUSKY N377A ALLRY NATW BEXET LIFFY Q37 MALUD UL975 WAL M16 DOLAS L603 LAMSO UZ304 GRONY UM105 EEL UN125 REVLA T907 SORUN T903 RIBSO,1537920737,1537946040,1537946040,,KEWR,EDDH,Newark Liberty Intl,"Newark, NJ",Hamburg,Hamburg
UAL864,UAL864,B752,06:58:00,1537827402,1537825500,469,,330,BDR326019 MARTN EBONY N325A ELSIR NATT PIKIL NATT SOVED LUTOV REMSI L603 BELOX BUKUT L603 LAMSO UZ304 GRONY UM105 EEL UN125 REVLA T907 SORUN T903 RIBSO,1537826489,1537850100,1537850100,,KEWR,EDDH,Newark Liberty Intl,"Newark, NJ",Hamburg,Hamburg
UAL864,UAL864,B752,06:35:00,1537743561,1537739100,470,,330,PUT255033 BRADD N255A JOOPY NATX GISTI LIFFY Q37 MALUD UL975 WAL M16 DOLAS L603 LAMSO UZ304 GRONY UM105 EEL UN125 REVLA T907 SORUN T903 RIBSO,1537742460,1537766113,1537766113,,KEWR,EDDH,Newark Liberty Intl,"Newark, NJ",Hamburg,Hamburg
UAL1238,UAL1238,B739,00:48:00,1538753296,1539003180,331,,0,,0,1539006060,0,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:48:00,1538694678,1538916780,331,,0,,0,1538919660,0,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:43:00,1538744743,1538743980,487,,290,MMUGS4 GUSTI AWDAD AWDAD1,1538744251,1538746980,1538746980,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:47:00,1538430216,1538657580,484,,230,MMUGS4 GUSTI AWDAD AWDAD1,1538657810,1538660580,1538660580,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:50:00,1538371576,1538571180,492,,250,MMUGS4 GUSTI AWDAD AWDAD1,1538571146,1538573700,1538573700,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:45:00,1538485672,1538484780,483,,310,MMUGS4 GUSTI AWDAD AWDAD1,1538484813,1538487600,1538487600,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:47:00,1538186166,1538398380,485,,290,MMUGS4 GUSTI AWDAD AWDAD1,1538398976,1538401620,1538401620,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:51:00,1537939569,1538139180,485,,290,MMUGS4 GUSTI AWDAD AWDAD1,1538138964,1538141580,1538141580,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:48:00,1537853157,1538052780,486,,290,MMUGS4 GUSTI AWDAD AWDAD1,1538052894,1538055600,1538055600,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:47:00,1537766757,1537966380,482,,310,GUMBY3 GUSTI AWDAD AWDAD1,1537967559,1537970340,1537970340,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:43:00,1537881111,1537879980,477,,282,VUH291012 AWDAD AWDAD1,1537880353,1537883700,1537883700,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL1238,UAL1238,B739,00:48:00,1537794455,1537793580,484,,310,MMUGS4 GUSTI AWDAD AWDAD1,1537793530,1537796220,1537796220,,KIAH,KMSY,Houston Bush Int'ctl,"Houston, TX",New Orleans Intl,"New Orleans, LA"
UAL686,UAL686,737,01:58:00,1538717172,1538916420,377,,0,,0,1538923500,0,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:58:00,1538630804,1538830020,476,,330,MMUGS4 LLA LEV Q100 REMIS SIMMR COSTR3,0,1538837100,0,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:53:00,1538745029,1538743620,482,,310,MMUGS4 LLA LEV Q100 REMIS SIMMR COSTR3,1538744463,1538751240,1538751240,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:51:00,1538659041,1538657220,477,,330,MMUGS4 LLA LEV Q100 REMIS SIMMR COSTR3,1538657726,1538664420,1538664420,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:52:00,1538572363,1538570820,477,,330,LCH223043 REDFN Q100 REMIS SIMMR COSTR3,1538571248,1538578620,1538578620,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:51:00,1538485404,1538484420,482,,310,MMUGS4 LLA LEV Q102 BLVNS Q102 BACCA SIMMR COSTR3,1538484544,1538491200,1538491200,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:53:00,1538400844,1538398020,475,,330,TBD269093 REDFN Q100 REMIS SIMMR COSTR3,1538399579,1538406240,1538406240,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,02:03:00,1538313362,1538311620,469,,350,LCH258059 LCH SJI J2 CEW OTK PIGLT5,1538312355,1538319300,1538319300,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:54:00,1538227188,1538225220,475,,283,HUB037026 LCH SJI J2 CEW OTK PIGLT5,1538225724,1538232600,1538232600,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:57:00,1537939569,1538138820,477,,330,MMUGS4 LLA LEV Q100 REMIS SIMMR COSTR3,1538139087,1538145720,1538145720,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,02:01:00,1537853157,1538052420,477,,330,MMUGS4 GUSTI AWDAD SJI J2 CEW OTK PIGLT5,1538055720,1538062500,1538062500,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:41:00,1537766758,1537966020,471,,350,GUMBY3 GUSTI AWDAD SJI J2 CEW OTK PIGLT5,1537968657,1537976040,1537976040,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:56:00,1537880406,1537879620,472,,350,BPT250028 SJI J2 CEW OTK PIGLT5,1537879318,1537886235,1537886235,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:43:00,1537708894,1537706820,478,,184,CIDOR244040 HRV LEV Q100 REMIS BOXKR COSTR3,1537707571,1537714620,1537714620,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL686,UAL686,737,01:52:00,1537622297,1537620420,484,,214,LCH267015 LFT LEV Q100 REMIS SIMMR COSTR3,1537620952,1537627860,1537627860,,KIAH,KMCO,Houston Bush Int'ctl,"Houston, TX",Orlando Intl,"Orlando, FL"
UAL1138,UAL1138,A319,00:39:00,1538773975,1539003300,254,,0,,0,1539005640,0,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:39:00,1538585513,1538830500,474,,200,PITZZ4 WAILN BRAUN2,0,1538832850,0,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A320,00:34:00,1538426189,1538657700,469,,260,BNDTO5 WAILN BRAUN2,1538657700,1538659680,1538659680,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A320,00:38:00,1538344270,1538571300,448,,240,BNDTO5 WAILN BRAUN2,1538575740,1538577780,1538577780,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:41:00,1538272199,1538484900,480,,260,BNDTO5 WAILN BRAUN2,1538485721,1538487840,1538487840,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:38:00,1538196074,1538398500,481,,260,BNDTO5 WAILN BRAUN2,1538401080,1538403126,1538403126,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,B738,00:38:00,1538112362,1538312100,476,,220,PITZZ4 WAILN BRAUN2,1538311918,1538313900,1538313900,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:37:00,1537939569,1538139290,477,,260,BNDTO5 WAILN BRAUN2,1538139660,1538141700,1538141700,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:41:00,1537853157,1538052890,479,,260,BNDTO5 WAILN BRAUN2,1538052890,1538055168,1538055168,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:40:00,1537766757,1537966490,480,,260,BNDTO5 WAILN BRAUN2,1537972251,1537974960,1537974960,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:37:00,1537680375,1537880090,481,,260,BNDTO5 WAILN BRAUN2,1537880820,1537883040,1537883040,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
UAL1138,UAL1138,A319,00:38:00,1537593973,1537793690,487,,220,BNDTO5 WAILN BRAUN2,1537793865,1537795920,1537795920,,KIAH,KSAT,Houston Bush Int'ctl,"Houston, TX",San Antonio Intl,"San Antonio, TX"
ASQ4128,ASQ4128,E135,01:10:00,1538717160,1538916300,318,,0,,0,1538920500,0,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:09:00,1538544389,1538743500,448,,310,MMUGS4 GUSTI AWDAD SJI,1538743413,1538747160,1538747160,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:09:00,1538659167,1538657100,407,,330,LCH064022 SJI,1538657655,1538661420,1538661420,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:06:00,1538371563,1538570700,442,,330,MMUGS4 GUSTI AWDAD SJI,1538570542,1538574441,1538574441,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:08:00,1538285166,1538484300,403,,330,MMUGS4 GUSTI AWDAD SJI,1538484120,1538487960,1538487960,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:10:00,1538198757,1538397900,440,,330,MMUGS4 GUSTI AWDAD SJI,1538398620,1538402298,1538402298,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:06:00,1538112363,1538311500,431,,310,GUMBY3 GUSTI AWDAD SJI,1538311740,1538315571,1538315571,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:07:00,1537939556,1538138700,396,,250,MMUGS4 GUSTI AWDAD SJI,1538138820,1538142939,1538142939,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:03:00,1537853157,1538052300,434,,330,MMUGS4 GUSTI AWDAD SJI,1538052060,1538055840,1538055840,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:08:00,1537766745,1537965900,434,,330,GUMBY3 GUSTI AWDAD SJI,1537969020,1537973058,1537973058,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:06:00,1537680362,1537879500,438,,330,MMUGS4 GUSTI AWDAD SJI,1537879947,1537884193,1537884193,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
ASQ4128,ASQ4128,E145,01:02:00,1537593973,1537793100,467,,310,MMUGS4 GUSTI AWDAD SJI,1537792619,1537796495,1537796495,,KIAH,KMOB,Houston Bush Int'ctl,"Houston, TX",Mobile Rgnl,"Mobile, AL"
SKW5252,SKW5252,CRJ7,01:08:00,1538717172,1538916300,305,,0,,0,1538920380,0,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,01:08:00,1538630803,1538829900,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,0,1538833980,0,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:59:00,1538544389,1538743500,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538746020,1538749740,1538749740,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:54:00,1538457948,1538657100,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538657640,1538661447,1538661447,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,01:00:00,1538371576,1538570700,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538572740,1538576408,1538576408,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:54:00,1538485996,1538484300,451,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538484670,1538488380,1538488385,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:51:00,1538198757,1538397900,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538398483,1538402280,1538402294,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:59:00,1538112363,1538311500,449,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538314140,1538317878,1538317878,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,E75L,01:27:00,1538230774,1538229600,438,,174,SOLAR4 DAAYE GUP EAGUL6,1538229748,1538235240,1538235240,,KDEN,KPHX,Denver Intl,"Denver, CO",Phoenix Sky Harbor Intl,"Phoenix, AZ"
SKW5252,SKW5252,CRJ7,00:59:00,1537939569,1538138700,448,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538138837,1538142600,1538142600,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:50:00,1537853157,1538052300,451,,360,STYCK6 DOLEY ZEMMA TSDEL3,1538053581,1538057254,1538057254,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:59:00,1537766757,1537965900,450,,360,STYCK6 DOLEY ZEMMA TSDEL3,1537968240,1537971900,1537971900,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,00:59:00,1537680375,1537879500,470,,280,STYCK6 DOLEY ZEMMA TSDEL3,1537880548,1537884420,1537884420,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,CRJ7,01:01:00,1537593973,1537793100,452,,360,STYCK6 DOLEY ZEMMA TSDEL3,1537793280,1537797000,1537797000,,KIAH,KOKC,Houston Bush Int'ctl,"Houston, TX",Will Rogers World,"Oklahoma City, OK"
SKW5252,SKW5252,E75L,01:29:00,1537626231,1537624800,443,,360,SOLAR4 DAAYE GUP EAGUL6,1537625294,1537630885,1537630885,,KDEN,KPHX,Denver Intl,"Denver, CO",Phoenix Sky Harbor Intl,"Phoenix, AZ"
ASQ4425,ASQ4425,E145,01:51:00,1538630803,1538830200,456,,350,INDIE6 TPAKK LIT ARG BOOSH2,0,1538836860,0,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E45X,01:46:00,1538544389,1538743800,393,,350,INDIE6 TPAKK LIT ARG BOOSH2,1538745780,1538751858,1538751858,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:36:00,1538457948,1538657400,460,,350,INDIE6 TPAKK LIT ARG BOOSH2,1538657580,1538663639,1538663639,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E45X,01:51:00,1538371576,1538571600,379,,350,INDIE6 TPAKK LIT ARG BOOSH2,1538572680,1538579269,1538579269,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:42:00,1538285166,1538485200,445,,310,INDIE6 TPAKK LIT ARG BOOSH2,1538485648,1538491173,1538491173,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:38:00,1538198757,1538398800,437,,310,INDIE6 TPAKK LIT ARG BOOSH2,1538399580,1538405475,1538405475,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E45X,01:47:00,1538112363,1538312400,385,,350,INDIE6 TPAKK LIT ARG BOOSH2,1538313180,1538318852,1538318852,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:49:00,1537939569,1538139600,367,,330,INDIE6 TPAKK LIT ARG BOOSH2,1538141220,1538147580,1538147580,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:37:00,1537853157,1538053200,380,,350,INDIE6 TPAKK LIT ARG BOOSH2,1538054520,1538059860,1538059860,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:42:00,1537766757,1537966800,361,,330,INDIE6 TPAKK LIT ARG BOOSH2,1537967400,1537973130,1537973130,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:44:00,1537680375,1537880400,360,,330,INDIE6 TPAKK LIT ARG BOOSH2,1537880940,1537886662,1537886662,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
ASQ4425,ASQ4425,E145,01:42:00,1537593973,1537794000,448,,350,INDIE6 TPAKK LIT ARG BOOSH2,1537794245,1537800158,1537800158,,KIAH,KSTL,Houston Bush Int'ctl,"Houston, TX",St Louis Lambert Intl,"St Louis, MO"
UPS2771,UPS2771,A306,01:45:00,1538658324,1538658780,475,,330,LURIC6 LURIC ELD Q32 BNA MBELL MBELL3,1538657534,1538663580,1538663628,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UPS2771,UPS2771,A306,01:41:00,1538574217,1538572380,466,,310,LURIC6 LURIC ELD Q32 BNA MBELL MBELL3,1538573295,1538579360,1538579360,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UPS2771,UPS2771,A306,01:44:00,1538485861,1538485980,472,,330,LURIC6 LURIC ELD Q32 BNA MBELL MBELL3,1538484977,1538491077,1538491077,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UPS2771,UPS2771,A306,01:35:00,1538051095,1538053980,458,,330,INDIE6 TPAKK LIT J131 PENBE ALENN DAMEN4,1538054356,1538059980,1538060021,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UPS2771,UPS2771,A306,01:38:00,1537967249,1537967580,464,,330,INDIE6 TPAKK LIT J131 PENBE ALENN DAMEN4,1537968892,1537974543,1537974543,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UPS2771,UPS2771,A306,01:42:00,1537883090,1537881180,470,,350,LURIC6 LURIC ELD Q32 BNA MBELL MBELL3,1537882157,1537888440,1537888446,,KIAH,KSDF,Houston Bush Int'ctl,"Houston, TX",Louisville Intl,"Louisville, KY"
UAL1579,UAL1579,B738,04:08:00,1538745215,1538743500,453,,360,STYCK6 DOLEY FUZ SPS PUB OCS PDT CHINS3,1538744602,1538759829,1538759829,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:02:00,1538457515,1538657100,453,,360,STYCK6 DOLEY FUZ SPS KF30A KA36Y KD45W VIMPY KD63S KU72Q KU78O KU84M BEAMO J20 PDT CHINS3,1538657520,1538671930,1538671930,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B739,04:06:00,1538572125,1538570700,451,,380,BNDTO5 CRGER CNX RSK DVC TCH J15 TWF PDT CHINS3,1538571292,1538586410,1538586410,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:11:00,1538485927,1538484300,442,,380,BNDTO5 CRGER TXO FTI DRO TCH BOI PDT CHINS3,1538485020,1538500500,1538500500,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:08:00,1538198757,1538397900,461,,340,STYCK6 DOLEY FUZ SPS KF30A KA36Y KD45W BOYET KU69Q LAVAH KU81M BEAMO J20 PDT CHINS3,1538398260,1538413500,1538413500,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B739,03:52:00,1538313184,1538311500,456,,340,STYCK6 DOLEY FUZ SPS KF30A KA36Y KA42W KD48U KD54S EVW KU81M BEAMO J20 PDT CHINS3,1538312140,1538326800,1538326800,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B739,04:01:00,1538226217,1538225100,459,,285,FZT161044 FZT153027 FUZ PNH ALS JNC TWF J15 BOI PDT CHINS3,1538225113,1538239980,1538239980,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:06:00,1537905538,1538138700,450,,360,STYCK6 DOLEY FUZ SPS KENTO Q154 PITMN BETRE BEAMO J20 PDT CHINS3,1538139205,1538154120,1538154120,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:11:00,1537846231,1538052300,455,,380,STYCK6 DOLEY FUZ SPS J58 PNH ALS JNC J15 BOI PDT CHINS3,1538052240,1538067423,1538067423,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:17:00,1537766757,1537965900,474,,340,PITZZ4 CRGER CNX RSK HVE TCH BOI PDT CHINS3,1537968420,1537984380,1537984380,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:11:00,1537882744,1537879500,463,,360,FUZ138037 BGD PUB EKR PIH PDT CHINS3,1537879680,1537894691,1537894691,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:01:00,1537795352,1537793100,474,,335,STYCK6 DOLEY FUZ SPS PUB OCS BEAMO J20 PDT CHINS3,1537793802,1537809180,1537809180,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UAL1579,UAL1579,B738,04:09:00,1537623343,1537620300,462,,340,STYCK6 DOLEY FUZ SPS KA39Y FLOOD FBR KU78M KU84K PDT CHINS3,1537620560,1537636560,1537636560,,KIAH,KSEA,Houston Bush Int'ctl,"Houston, TX",Seattle-Tacoma Intl,"Seattle, WA"
UPS2691,UPS2691,A306,02:59:00,1538658673,1538660100,475,,330,BCE205118 GCK ENL DAAVE DAMEN4,1538657785,1538669092,1538669092,,KLAS,KSDF,McCarran Intl,"Las Vegas, NV",Louisville Intl,"Louisville, KY"
UPS2691,UPS2691,A306,03:00:00,1538574583,1538573700,474,,330,PGS270056 COWBY ENL DAAVE DAMEN4,1538571551,1538582746,1538582746,,KLAS,KSDF,McCarran Intl,"Las Vegas, NV",Louisville Intl,"Louisville, KY"
UPS2691,UPS2691,A306,03:02:00,1538487149,1538487300,480,,281,COWBY8 COWBY TBC RSK GCK ENL DAAVE DAMEN4,1538486076,1538497260,1538497281,,KLAS,KSDF,McCarran Intl,"Las Vegas, NV",Louisville Intl,"Louisville, KY"
UPS2691,UPS2691,A306,03:10:00,1538053422,1538055300,470,,330,COWBY8 COWBY TBC RSK GCK ENL DAAVE DAMEN4,1538053438,1538065200,1538065243,,KLAS,KSDF,McCarran Intl,"Las Vegas, NV",Louisville Intl,"Louisville, KY"
UPS2691,UPS2691,A306,03:07:00,1537969219,1537968900,452,,330,LAS147012 TBC CIM ICT BUM ENL DAAVE DAMEN4,1537968760,1537980053,1537980053,,KLAS,KSDF,McCarran Intl,"Las Vegas, NV",Louisville Intl,"Louisville, KY"
